DateTime_Full,Htl,Hdbt,Hc,Qve,ΣQx,Qxt,Qxm,Ncxs,Ncxm
10/12/2025 17:00,217.22,222.5,205,121.56,202,46,156,0,1
10/12/2025 18:00,217.2,222.5,205,121.56,202,46,156,0,1
10/12/2025 19:00,217.18,222.5,205,121.56,202,46,156,0,1
10/12/2025 20:00,217.16,222.5,205,121.56,202,46,156,0,1
10/12/2025 21:00,217.14,222.5,205,121.56,202,46,156,0,1
10/12/2025 22:00,217.12,222.5,205,121.56,202,46,156,0,1
10/12/2025 23:00,217.11,222.5,205,161.78,202,46,156,0,1
10/13/2025 0:00,217.1,222.5,205,161.78,202,46,156,0,1
10/13/2025 1:00,217.09,222.5,205,161.78,202,46,156,0,1
10/13/2025 2:00,217.08,222.5,205,161.78,202,46,156,0,1
10/13/2025 3:00,217.07,222.5,205,161.78,202,46,156,0,1
10/13/2025 4:00,217.05,222.5,205,121.56,202,46,156,0,1
10/13/2025 5:00,217.03,222.5,205,121.56,202,46,156,0,1
10/13/2025 6:00,217.01,222.5,205,120.56,201,45,156,0,1
10/13/2025 7:00,216.99,222.5,205,120.56,201,45,156,0,1
10/13/2025 8:00,216.97,222.5,205,120.56,201,45,156,0,1
10/13/2025 9:00,216.95,222.5,205,120.56,201,45,156,0,1
10/13/2025 10:00,216.93,222.5,205,120.56,201,45,156,0,1
10/13/2025 11:00,216.91,222.5,205,120.56,201,45,156,0,1
10/13/2025 12:00,216.89,222.5,205,120.56,201,45,156,0,1
10/13/2025 13:00,216.87,222.5,205,120.56,201,45,156,0,1
10/13/2025 14:00,216.85,222.5,205,120.56,201,45,156,0,1
10/13/2025 15:00,216.83,222.5,205,120.56,201,45,156,0,1
10/13/2025 16:00,216.81,222.5,205,120.56,201,45,156,0,1
10/13/2025 17:00,216.8,222.5,205,160.78,201,45,156,0,1
10/13/2025 18:00,216.79,222.5,205,160.78,201,45,156,0,1
10/13/2025 19:00,216.78,222.5,205,160.78,201,45,156,0,1
10/13/2025 20:00,216.78,222.5,205,201,201,45,156,0,1
10/13/2025 21:00,216.78,222.5,205,201,201,45,156,0,1
10/13/2025 22:00,216.79,222.5,205,241.22,201,45,156,0,1
10/13/2025 23:00,216.8,222.5,205,241.22,201,45,156,0,1
10/14/2025 0:00,216.81,222.5,205,241.22,201,45,156,0,1
10/14/2025 1:00,216.83,222.5,205,281.44,201,45,156,0,1
10/14/2025 2:00,216.86,222.5,205,321.67,201,45,156,0,1
10/14/2025 3:00,216.89,222.5,205,321.67,201,45,156,0,1
10/14/2025 4:00,216.9,222.5,205,241.22,201,45,156,0,1
10/14/2025 5:00,216.9,222.5,205,201,201,45,156,0,1
10/14/2025 6:00,216.9,222.5,205,201,201,45,156,0,1
10/14/2025 7:00,216.9,222.5,205,201,201,45,156,0,1
10/14/2025 8:00,216.9,222.5,205,201,201,45,156,0,1
10/14/2025 9:00,216.89,222.5,205,160.78,201,45,156,0,1
10/14/2025 10:00,216.88,222.5,205,160.78,201,45,156,0,1
10/14/2025 11:00,216.87,222.5,205,160.78,201,45,156,0,1
10/14/2025 12:00,216.86,222.5,205,160.78,201,45,156,0,1
10/14/2025 13:00,216.85,222.5,205,160.78,201,45,156,0,1
10/14/2025 14:00,216.83,222.5,205,120.56,201,45,156,0,1
10/14/2025 15:00,216.81,222.5,205,120.56,201,45,156,0,1
10/14/2025 16:00,216.79,222.5,205,120.56,201,45,156,0,1
10/14/2025 17:00,216.78,222.5,205,160.78,201,45,156,0,1
10/14/2025 18:00,216.77,222.5,205,160.78,201,45,156,0,1
10/14/2025 19:00,216.76,222.5,205,160.78,201,45,156,0,1
10/14/2025 20:00,216.75,222.5,205,160.78,201,45,156,0,1
10/14/2025 21:00,216.74,222.5,205,160.78,201,45,156,0,1
10/14/2025 22:00,216.73,222.5,205,160.78,201,45,156,0,1
10/14/2025 23:00,216.72,222.5,205,160.78,201,45,156,0,1
10/15/2025 0:00,216.71,222.5,205,160.78,201,45,156,0,1
10/15/2025 1:00,216.7,222.5,205,159.78,200,44,156,0,1
10/15/2025 2:00,216.69,222.5,205,159.78,200,44,156,0,1
10/15/2025 3:00,216.68,222.5,205,159.78,200,44,156,0,1
10/15/2025 4:00,216.67,222.5,205,159.78,200,44,156,0,1
10/15/2025 5:00,216.66,222.5,205,160.78,201,45,156,0,1
10/15/2025 6:00,216.65,222.5,205,159.78,200,44,156,0,1
10/15/2025 7:00,216.64,222.5,205,159.78,200,44,156,0,1
10/15/2025 8:00,216.62,222.5,205,119.56,200,44,156,0,1
10/15/2025 9:00,216.6,222.5,205,119.56,200,44,156,0,1
10/15/2025 10:00,216.58,222.5,205,119.56,200,44,156,0,1
10/15/2025 11:00,216.56,222.5,205,119.56,200,44,156,0,1
10/15/2025 12:00,216.54,222.5,205,119.56,200,44,156,0,1
10/15/2025 13:00,216.52,222.5,205,119.56,200,44,156,0,1
10/15/2025 14:00,216.5,222.5,205,119.56,200,44,156,0,1
10/15/2025 15:00,216.48,222.5,205,119.56,200,44,156,0,1
10/15/2025 16:00,216.46,222.5,205,119.56,200,44,156,0,1
10/15/2025 17:00,216.44,222.5,205,119.56,200,44,156,0,1
10/15/2025 18:00,216.42,222.5,205,119.56,200,44,156,0,1
10/15/2025 19:00,216.41,222.5,205,159.78,200,44,156,0,1
10/15/2025 20:00,216.4,222.5,205,158.78,199,43,156,0,1
10/15/2025 21:00,216.39,222.5,205,158.78,199,43,156,0,1
10/15/2025 22:00,216.38,222.5,205,158.78,199,43,156,0,1
10/15/2025 23:00,216.37,222.5,205,158.78,199,43,156,0,1
10/16/2025 0:00,216.36,222.5,205,158.78,199,43,156,0,1
10/16/2025 1:00,216.34,222.5,205,118.56,199,43,156,0,1
10/16/2025 2:00,216.32,222.5,205,118.56,199,43,156,0,1
10/16/2025 3:00,216.3,222.5,205,118.56,199,43,156,0,1
10/16/2025 4:00,216.28,222.5,205,118.56,199,43,156,0,1
